"TIME","GEO","C_RESID","UNIT","NACE_R2","Value","Flag and Footnotes"
"2011","Spain","Foreign country","Percentage change on previous period","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","7.75",""
"2011","Spain","Foreign country","Percentage change on previous period","Holiday and other short-stay accommodation","10.92",""
"2011","Spain","Foreign country","Percentage change on previous period","Camping grounds, recreational vehicle parks and trailer parks","-1.23",""
"2011","Spain","Reporting country","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","55,430,798",""
"2011","Spain","Reporting country","Number","Hotels and similar accommodation","45,824,875",""
"2011","Spain","Reporting country","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","9,605,923",""
"2011","Spain","Reporting country","Number","Holiday and other short-stay accommodation","5,395,877",""
"2011","Spain","Reporting country","Number","Camping grounds, recreational vehicle parks and trailer parks","4,210,046",""
"2011","Spain","Reporting country","Percentage change on previous period","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","-0.34",""
"2011","Spain","Reporting country","Percentage change on previous period","Hotels and similar accommodation","-0.88",""
"2011","Spain","Reporting country","Percentage change on previous period","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","2.36",""
"2011","Spain","Reporting country","Percentage change on previous period","Holiday and other short-stay accommodation","3.11",""
"2011","Spain","Reporting country","Percentage change on previous period","Camping grounds, recreational vehicle parks and trailer parks","1.41",""
"2011","Spain","Total","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","103,083,343",""
"2011","Spain","Total","Number","Hotels and similar accommodation","85,366,970",""
"2011","Spain","Total","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","17,716,373",""
"2011","Spain","Total","Number","Holiday and other short-stay accommodation","11,567,094",""
"2011","Spain","Total","Number","Camping grounds, recreational vehicle parks and trailer parks","6,149,279",""
"2011","Spain","Total","Percentage change on previous period","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","4.33",""
"2011","Spain","Total","Percentage change on previous period","Hotels and similar accommodation","4.25",""
"2011","Spain","Total","Percentage change on previous period","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","4.76",""
"2011","Spain","Total","Percentage change on previous period","Holiday and other short-stay accommodation","7.14",""
"2011","Spain","Total","Percentage change on previous period","Camping grounds, recreational vehicle parks and trailer parks","0.56",""
"2011","France","Foreign country","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","41,607,105",""
"2011","France","Foreign country","Number","Hotels and similar accommodation","30,383,282",""
"2011","France","Foreign country","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","11,223,823",""
"2011","France","Foreign country","Number","Holiday and other short-stay accommodation","4,241,967",""
"2011","France","Foreign country","Number","Camping grounds, recreational vehicle parks and trailer parks","6,981,856",""
"2011","France","Foreign country","Percentage change on previous period","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","13.28",""
"2011","France","Foreign country","Percentage change on previous period","Hotels and similar accommodation","2.43",""
"2011","France","Foreign country","Percentage change on previous period","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","58.8",""
"2011","France","Foreign country","Percentage change on previous period","Holiday and other short-stay accommodation",":",""
"2011","France","Foreign country","Percentage change on previous period","Camping grounds, recreational vehicle parks and trailer parks","-1.22",""
"2011","France","Reporting country","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","107,184,891",""
"2011","France","Reporting country","Number","Hotels and similar accommodation","79,762,961",""
"2011","France","Reporting country","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","27,421,930",""
"2011","France","Reporting country","Number","Holiday and other short-stay accommodation","14,847,618",""
"2011","France","Reporting country","Number","Camping grounds, recreational vehicle parks and trailer parks","12,574,312",""
"2011","France","Reporting country","Percentage change on previous period","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","20.25",""
"2011","France","Reporting country","Percentage change on previous period","Hotels and similar accommodation","3.59",""
"2011","France","Reporting country","Percentage change on previous period","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","126.02",""
"2011","France","Reporting country","Percentage change on previous period","Holiday and other short-stay accommodation",":",""
"2011","France","Reporting country","Percentage change on previous period","Camping grounds, recreational vehicle parks and trailer parks","3.64",""
"2011","France","Total","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","148,791,996",""
"2011","France","Total","Number","Hotels and similar accommodation","110,146,243",""
"2011","France","Total","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","38,645,753",""
"2011","France","Total","Number","Holiday and other short-stay accommodation","19,089,585",""
"2011","France","Total","Number","Camping grounds, recreational vehicle parks and trailer parks","19,556,168",""
"2011","France","Total","Percentage change on previous period","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","18.22",""
"2011","France","Total","Percentage change on previous period","Hotels and similar accommodation","3.26",""
"2011","France","Total","Percentage change on previous period","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","101.27",""
"2011","France","Total","Percentage change on previous period","Holiday and other short-stay accommodation",":",""
"2011","France","Total","Percentage change on previous period","Camping grounds, recreational vehicle parks and trailer parks","1.85",""
"2011","Croatia","Foreign country","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","7,237,077",""
"2011","Croatia","Foreign country","Number","Hotels and similar accommodation","4,308,270",""
