TIME,GEO,C_RESID,UNIT,NACE_R2,Value,Flag and Footnotes
2011,Slovenia,Foreign country,Per thousand inhabitants,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2011,Slovenia,Foreign country,Per thousand inhabitants,Holiday and other short-stay accommodation,:,
2011,Slovenia,Foreign country,Per thousand inhabitants,"Camping grounds, recreational vehicle parks and trailer parks",:,
2011,Slovenia,Foreign country,Per square kilometre,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2011,Slovenia,Foreign country,Per square kilometre,Hotels and similar accommodation,:,
2011,Slovenia,Foreign country,Per square kilometre,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2011,Slovenia,Foreign country,Per square kilometre,Holiday and other short-stay accommodation,:,
2011,Slovenia,Foreign country,Per square kilometre,"Camping grounds, recreational vehicle parks and trailer parks",:,
2011,Slovenia,Foreign country,Percentage of total,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",57.63,
2011,Slovenia,Foreign country,Percentage of total,Hotels and similar accommodation,:,
2011,Slovenia,Foreign country,Percentage of total,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2011,Slovenia,Foreign country,Percentage of total,Holiday and other short-stay accommodation,:,
2011,Slovenia,Foreign country,Percentage of total,"Camping grounds, recreational vehicle parks and trailer parks",:,
2011,Slovenia,Foreign country,Percentage change on previous period,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",9.1,
2011,Slovenia,Foreign country,Percentage change on previous period,Hotels and similar accommodation,7.82,
2011,Slovenia,Foreign country,Percentage change on previous period,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",14.05,
2011,Slovenia,Foreign country,Percentage change on previous period,Holiday and other short-stay accommodation,13.42,
2011,Slovenia,Foreign country,Percentage change on previous period,"Camping grounds, recreational vehicle parks and trailer parks",14.41,
2011,Slovenia,Reporting country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","3,753,876",
2011,Slovenia,Reporting country,Number,Hotels and similar accommodation,"2,178,671",
2011,Slovenia,Reporting country,Number,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","1,575,205",
2011,Slovenia,Reporting country,Number,Holiday and other short-stay accommodation,"999,125",
2011,Slovenia,Reporting country,Number,"Camping grounds, recreational vehicle parks and trailer parks","576,080",
2011,Slovenia,Reporting country,Per thousand inhabitants,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2011,Slovenia,Reporting country,Per thousand inhabitants,Hotels and similar accommodation,:,
2011,Slovenia,Reporting country,Per thousand inhabitants,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2011,Slovenia,Reporting country,Per thousand inhabitants,Holiday and other short-stay accommodation,:,
2011,Slovenia,Reporting country,Per thousand inhabitants,"Camping grounds, recreational vehicle parks and trailer parks",:,
2011,Slovenia,Reporting country,Per square kilometre,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2011,Slovenia,Reporting country,Per square kilometre,Hotels and similar accommodation,:,
2011,Slovenia,Reporting country,Per square kilometre,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2011,Slovenia,Reporting country,Per square kilometre,Holiday and other short-stay accommodation,:,
2011,Slovenia,Reporting country,Per square kilometre,"Camping grounds, recreational vehicle parks and trailer parks",:,
2011,Slovenia,Reporting country,Percentage of total,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",42.37,
2011,Slovenia,Reporting country,Percentage of total,Hotels and similar accommodation,:,
2011,Slovenia,Reporting country,Percentage of total,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2011,Slovenia,Reporting country,Percentage of total,Holiday and other short-stay accommodation,:,
2011,Slovenia,Reporting country,Percentage of total,"Camping grounds, recreational vehicle parks and trailer parks",:,
2011,Slovenia,Reporting country,Percentage change on previous period,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",0.26,
2011,Slovenia,Reporting country,Percentage change on previous period,Hotels and similar accommodation,1.91,
2011,Slovenia,Reporting country,Percentage change on previous period,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",-1.94,
2011,Slovenia,Reporting country,Percentage change on previous period,Holiday and other short-stay accommodation,-4.44,
2011,Slovenia,Reporting country,Percentage change on previous period,"Camping grounds, recreational vehicle parks and trailer parks",2.71,
2011,Slovenia,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","8,860,328",
2011,Slovenia,Total,Number,Hotels and similar accommodation,"6,184,598",
2011,Slovenia,Total,Number,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","2,675,730",
2011,Slovenia,Total,Number,Holiday and other short-stay accommodation,"1,402,072",
2011,Slovenia,Total,Number,"Camping grounds, recreational vehicle parks and trailer parks","1,273,658",
2011,Slovenia,Total,Per thousand inhabitants,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","4,321.71",
2011,Slovenia,Total,Per thousand inhabitants,Hotels and similar accommodation,:,
2011,Slovenia,Total,Per thousand inhabitants,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2011,Slovenia,Total,Per thousand inhabitants,Holiday and other short-stay accommodation,:,
2011,Slovenia,Total,Per thousand inhabitants,"Camping grounds, recreational vehicle parks and trailer parks",:,
2011,Slovenia,Total,Per square kilometre,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",437.05,
2011,Slovenia,Total,Per square kilometre,Hotels and similar accommodation,:,
2011,Slovenia,Total,Per square kilometre,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2011,Slovenia,Total,Per square kilometre,Holiday and other short-stay accommodation,:,
2011,Slovenia,Total,Per square kilometre,"Camping grounds, recreational vehicle parks and trailer parks",:,
2011,Slovenia,Total,Percentage of total,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",100,
2011,Slovenia,Total,Percentage of total,Hotels and similar accommodation,:,
2011,Slovenia,Total,Percentage of total,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2011,Slovenia,Total,Percentage of total,Holiday and other short-stay accommodation,:,
2011,Slovenia,Total,Percentage of total,"Camping grounds, recreational vehicle parks and trailer parks",:,
2011,Slovenia,Total,Percentage change on previous period,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",5.17,
2011,Slovenia,Total,Percentage change on previous period,Hotels and similar accommodation,5.66,
2011,Slovenia,Total,Percentage change on previous period,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",4.06,
2011,Slovenia,Total,Percentage change on previous period,Holiday and other short-stay accommodation,0.09,
2011,Slovenia,Total,Percentage change on previous period,"Camping grounds, recreational vehicle parks and trailer parks",8.8,
2011,Slovakia,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","3,990,300",
2011,Slovakia,Foreign country,Number,Hotels and similar accommodation,"3,276,048",
2011,Slovakia,Foreign country,Number,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","714,252",
2011,Slovakia,Foreign country,Number,Holiday and other short-stay accommodation,"609,742",
2011,Slovakia,Foreign country,Number,"Camping grounds, recreational vehicle parks and trailer parks","104,510",
2011,Slovakia,Foreign country,Per thousand inhabitants,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2011,Slovakia,Foreign country,Per thousand inhabitants,Hotels and similar accommodation,:,
2011,Slovakia,Foreign country,Per thousand inhabitants,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2011,Slovakia,Foreign country,Per thousand inhabitants,Holiday and other short-stay accommodation,:,
